Time	Open	High	Low	Close	Volume
2014-01-27 00:00:00	20.005	20.029	19.544	19.594	229
2014-01-28 00:00:00	19.704	19.827	19.453	19.525	133
2014-01-29 00:00:00	19.54	19.95	19.477	19.75	216
2014-01-30 00:00:00	19.673	19.777	18.973	19.153	200
2014-01-31 00:00:00	19.183	19.454	19.066	19.136	139
2014-02-03 00:00:00	19.123	19.615	19.064	19.341	152
2014-02-04 00:00:00	19.393	19.51	19.26	19.47	146
2014-02-05 00:00:00	19.52	20.275	19.437	19.875	251
2014-02-06 00:00:00	19.994	20.163	19.817	19.927	296
2014-02-07 00:00:00	19.91	20.074	19.754	20.012	230
2014-02-09 00:00:00	20.03	20.064	19.999	20.029	4
2014-02-10 00:00:00	20.022	20.279	19.96	20.037	423
2014-02-11 00:00:00	20.058	20.272	19.916	20.159	569
2014-02-12 00:00:00	20.157	20.385	20.078	20.207	450
2014-02-13 00:00:00	20.242	20.509	20.122	20.454	412
2014-02-14 00:00:00	20.454	21.437	20.429	21.425	763
2014-02-16 00:00:00	21.519	21.701	21.41	21.666	24
2014-02-17 00:00:00	21.645	21.951	21.529	21.813	473
2014-02-18 00:00:00	21.812	21.955	21.302	21.822	800
2014-02-19 00:00:00	21.824	21.899	21.359	21.507	671
2014-02-20 00:00:00	21.565	21.88	21.383	21.765	582
2014-02-21 00:00:00	21.753	21.952	21.56	21.79	328
2014-02-23 00:00:00	21.813	21.839	21.754	21.836	6
2014-02-24 00:00:00	21.837	22.158	21.494	21.937	609
2014-02-25 00:00:00	21.932	22.005	21.662	21.838	463
2014-02-26 00:00:00	21.855	22.018	21.074	21.221	472
2014-02-27 00:00:00	21.282	21.469	20.981	21.263	632
2014-02-28 00:00:00	21.262	21.389	21.065	21.177	696
2014-03-02 00:00:00	21.296	21.383	21.142	21.383	23
2014-03-03 00:00:00	21.383	21.701	21.31	21.408	708
2014-03-04 00:00:00	21.404	21.5	21.008	21.198	698
2014-03-05 00:00:00	21.202	21.304	21.122	21.15	500
2014-03-06 00:00:00	21.168	21.621	21.069	21.48	444
2014-03-07 00:00:00	21.484	21.566	20.73	20.863	668
2014-03-09 00:00:00	20.793	20.902	20.724	20.823	2
2014-03-10 00:00:00	20.786	21.023	20.586	20.82	333
2014-03-11 00:00:00	20.797	21.293	20.639	20.792	378
2014-03-12 00:00:00	20.844	21.397	20.791	21.283	593
2014-03-13 00:00:00	21.257	21.442	21.083	21.186	532
2014-03-14 00:00:00	21.246	21.762	21.111	21.296	517
2014-03-16 00:00:00	21.518	21.576	21.486	21.514	1
2014-03-17 00:00:00	21.486	21.539	21.1	21.154	399
2014-03-18 00:00:00	21.209	21.219	20.612	20.782	510
2014-03-19 00:00:00	20.848	20.938	20.479	20.597	629
2014-03-20 00:00:00	20.677	20.7	20.108	20.275	519
2014-03-21 00:00:00	20.338	20.561	20.22	20.289	281
2014-03-24 00:00:00	20.239	20.279	19.892	19.894	455
2014-03-25 00:00:00	19.914	20.194	19.89	19.983	683
2014-03-26 00:00:00	19.951	20.12	19.668	19.833	444
2014-03-27 00:00:00	19.835	19.846	19.559	19.729	692
2014-03-28 00:00:00	19.728	19.91	19.612	19.755	452
2014-03-31 00:00:00	19.838	19.992	19.717	19.761	378
2014-04-01 00:00:00	19.741	19.894	19.626	19.738	276
2014-04-02 00:00:00	19.773	20.127	19.724	19.941	438
2014-04-03 00:00:00	19.998	20.068	19.655	19.838	492
2014-04-04 00:00:00	19.81	20.214	19.778	19.939	572
2014-04-06 00:00:00	19.884	19.953	19.853	19.876	1
2014-04-07 00:00:00	19.898	20.003	19.77	19.844	315
2014-04-08 00:00:00	19.921	20.163	19.875	20.034	529
2014-04-09 00:00:00	20.016	20.084	19.598	19.857	553
2014-04-10 00:00:00	19.895	20.376	19.84	20.011	673
2014-04-11 00:00:00	20	20.116	19.901	19.941	456
2014-04-13 00:00:00	20.069	20.127	19.935	20.086	5
2014-04-14 00:00:00	20.087	20.102	19.715	19.969	437
2014-04-15 00:00:00	19.958	19.973	19.218	19.604	800
2014-04-16 00:00:00	19.556	19.803	19.328	19.636	356
2014-04-17 00:00:00	19.636	19.711	19.492	19.603	491
2014-04-20 00:00:00	19.572	19.625	19.538	19.547	2
2014-04-21 00:00:00	19.559	19.704	19.226	19.413	430
2014-04-22 00:00:00	19.421	19.524	19.289	19.414	507
2014-04-23 00:00:00	19.416	19.536	19.379	19.424	430
2014-04-24 00:00:00	19.438	19.894	18.93	19.681	590
2014-04-25 00:00:00	19.652	19.794	19.504	19.691	618
2014-04-28 00:00:00	19.705	19.741	19.467	19.569	479
2014-04-29 00:00:00	19.584	19.594	19.306	19.452	505
2014-04-30 00:00:00	19.433	19.475	19.038	19.179	614
2014-05-01 00:00:00	19.164	19.232	18.739	19.026	404
2014-05-02 00:00:00	19.009	19.668	18.925	19.474	525
2014-05-04 00:00:00	19.504	19.564	19.478	19.539	8
2014-05-05 00:00:00	19.478	19.712	19.455	19.557	462
2014-05-06 00:00:00	19.56	19.688	19.478	19.585	468
2014-05-07 00:00:00	19.578	19.741	19.273	19.304	597
2014-05-08 00:00:00	19.31	19.37	19.105	19.177	393
2014-05-09 00:00:00	19.184	19.298	19.032	19.123	381
2014-05-11 00:00:00	19.137	19.148	19.015	19.076	14
2014-05-12 00:00:00	19.08	19.643	19.052	19.523	500
2014-05-13 00:00:00	19.534	19.591	19.344	19.523	508
2014-05-14 00:00:00	19.539	19.975	19.487	19.764	469
2014-05-15 00:00:00	19.771	19.813	19.41	19.5	610
2014-05-16 00:00:00	19.486	19.517	19.244	19.353	429
2014-05-18 00:00:00	19.348	19.36	19.3	19.307	6
2014-05-19 00:00:00	19.322	19.667	19.296	19.366	413
2014-05-20 00:00:00	19.352	19.445	19.23	19.396	455
2014-05-21 00:00:00	19.401	19.483	19.257	19.369	491
2014-05-22 00:00:00	19.358	19.802	19.344	19.483	513
2014-05-23 00:00:00	19.488	19.503	19.279	19.438	324
2014-05-25 00:00:00	19.421	19.431	19.401	19.407	1
2014-05-26 00:00:00	19.426	19.479	19.367	19.421	138
2014-05-27 00:00:00	19.425	19.428	19.024	19.074	492
2014-05-28 00:00:00	19.057	19.147	18.97	19.008	410
2014-05-29 00:00:00	19.004	19.087	18.784	19.017	422
2014-05-30 00:00:00	19.05	19.082	18.624	18.801	445
2014-06-01 00:00:00	18.792	18.806	18.74	18.751	4
2014-06-02 00:00:00	18.752	18.867	18.656	18.753	359
2014-06-03 00:00:00	18.792	18.922	18.716	18.788	490
2014-06-04 00:00:00	18.79	18.881	18.73	18.794	238
2014-06-05 00:00:00	18.778	19.128	18.684	19.025	420
2014-06-06 00:00:00	19.034	19.187	18.874	18.997	524
2014-06-08 00:00:00	19.014	19.029	18.982	19.023	9
2014-06-09 00:00:00	19.021	19.179	18.977	19.035	789
2014-06-10 00:00:00	19.042	19.235	18.965	19.177	792
2014-06-11 00:00:00	19.177	19.324	19.14	19.202	853
2014-06-12 00:00:00	19.204	19.556	19.148	19.522	984
2014-06-13 00:00:00	19.523	19.71	19.467	19.664	877
2014-06-15 00:00:00	19.659	19.767	19.659	19.739	45
2014-06-16 00:00:00	19.738	19.868	19.563	19.662	892
2014-06-17 00:00:00	19.663	19.738	19.436	19.717	528
2014-06-18 00:00:00	19.711	19.911	19.651	19.906	635
2014-06-19 00:00:00	19.905	20.906	19.814	20.702	1134
2014-06-20 00:00:00	20.703	20.959	20.562	20.846	916
2014-06-22 00:00:00	20.841	20.852	20.772	20.791	42
2014-06-23 00:00:00	20.802	20.918	20.718	20.813	615
2014-06-24 00:00:00	20.828	21.141	20.78	20.871	648
2014-06-25 00:00:00	20.881	21.143	20.687	20.997	724
2014-06-26 00:00:00	20.998	21.102	20.779	21.072	663
2014-06-27 00:00:00	21.091	21.184	20.89	20.941	558
2014-06-29 00:00:00	20.947	20.967	20.898	20.932	22
2014-06-30 00:00:00	20.931	21.097	20.745	21.007	726
2014-07-01 00:00:00	21.011	21.2	20.985	21.01	651
2014-07-02 00:00:00	21.009	21.27	20.895	21.132	517
2014-07-03 00:00:00	21.118	21.151	20.709	21.123	720
2014-07-04 00:00:00	21.128	21.211	21.057	21.121	222
2014-07-06 00:00:00	21.116	21.133	21.035	21.068	13
2014-07-07 00:00:00	21.083	21.091	20.8	20.989	370
2014-07-08 00:00:00	20.98	21.172	20.884	21.005	485
2014-07-09 00:00:00	21	21.214	20.976	21.078	542
2014-07-10 00:00:00	21.11	21.556	21.073	21.405	589
2014-07-11 00:00:00	21.412	21.479	21.338	21.409	214
2014-07-14 00:00:00	21.414	21.442	20.833	20.896	656
2014-07-15 00:00:00	20.913	21.056	20.641	20.69	633
2014-07-16 00:00:00	20.696	20.808	20.56	20.723	540
2014-07-17 00:00:00	20.731	21.236	20.697	21.153	673
2014-07-18 00:00:00	21.154	21.177	20.711	20.84	490
2014-07-20 00:00:00	20.837	20.883	20.826	20.855	29
2014-07-21 00:00:00	20.829	21.085	20.783	20.883	404
2014-07-22 00:00:00	20.885	21.05	20.721	20.946	566
2014-07-23 00:00:00	20.949	21.033	20.867	20.883	495
2014-07-24 00:00:00	20.879	20.892	20.287	20.328	692
2014-07-25 00:00:00	20.327	20.741	20.291	20.713	381
2014-07-27 00:00:00	20.686	20.71	20.664	20.681	15
2014-07-28 00:00:00	20.678	20.691	20.493	20.565	429
2014-07-29 00:00:00	20.566	20.783	20.446	20.546	455
2014-07-30 00:00:00	20.553	20.697	20.429	20.57	407
2014-07-31 00:00:00	20.574	20.716	20.317	20.353	507
2014-08-01 00:00:00	20.365	20.526	20.241	20.305	536
2014-08-03 00:00:00	20.263	20.311	20.263	20.303	7
2014-08-04 00:00:00	20.304	20.438	20.129	20.158	279
2014-08-05 00:00:00	20.155	20.254	19.725	19.743	381
2014-08-06 00:00:00	19.758	20.099	19.742	20.025	512
2014-08-07 00:00:00	20.035	20.09	19.863	19.94	474
2014-08-08 00:00:00	19.925	20.153	19.809	19.87	586
2014-08-10 00:00:00	19.89	19.912	19.86	19.887	15
2014-08-11 00:00:00	19.862	20.089	19.82	19.996	255
2014-08-12 00:00:00	19.998	20.128	19.848	19.909	374
2014-08-13 00:00:00	19.919	20.056	19.689	19.823	473
2014-08-14 00:00:00	19.821	19.968	19.777	19.866	709
2014-08-15 00:00:00	19.859	19.93	19.498	19.569	505
2014-08-17 00:00:00	19.535	19.587	19.496	19.536	12
2014-08-18 00:00:00	19.508	19.681	19.455	19.6	382
2014-08-19 00:00:00	19.596	19.694	19.362	19.425	350
2014-08-20 00:00:00	19.433	19.579	19.398	19.455	299
2014-08-21 00:00:00	19.459	19.474	19.298	19.423	482
2014-08-22 00:00:00	19.445	19.558	19.297	19.401	362
2014-08-25 00:00:00	19.418	19.483	19.308	19.351	248
2014-08-26 00:00:00	19.353	19.672	19.319	19.373	517
2014-08-27 00:00:00	19.373	19.488	19.301	19.462	326
2014-08-28 00:00:00	19.474	19.878	19.459	19.514	508
2014-08-29 00:00:00	19.514	19.614	19.425	19.462	260
2014-08-31 00:00:00	19.452	19.467	19.422	19.427	16
2014-09-01 00:00:00	19.429	19.516	19.389	19.453	63
2014-09-02 00:00:00	19.448	19.477	19.07	19.196	455
2014-09-03 00:00:00	19.192	19.237	19.096	19.166	293
2014-09-04 00:00:00	19.165	19.345	18.983	19.022	383
2014-09-05 00:00:00	19.022	19.218	19.017	19.172	279
2014-09-07 00:00:00	19.173	19.198	19.162	19.172	5
2014-09-08 00:00:00	19.165	19.305	18.895	19.015	303
2014-09-09 00:00:00	19.019	19.121	18.853	19.019	448
2014-09-10 00:00:00	19.036	19.091	18.871	18.937	397
2014-09-11 00:00:00	18.933	18.948	18.56	18.672	520
2014-09-12 00:00:00	18.625	18.694	18.439	18.614	395
2014-09-14 00:00:00	18.58	18.586	18.534	18.555	11
2014-09-15 00:00:00	18.563	18.687	18.538	18.634	324
2014-09-16 00:00:00	18.633	18.865	18.589	18.699	379
2014-09-17 00:00:00	18.698	18.766	18.448	18.502	430
2014-09-18 00:00:00	18.5	18.602	18.266	18.517	444
2014-09-19 00:00:00	18.507	18.575	17.776	17.789	638
2014-09-21 00:00:00	17.799	17.852	17.765	17.769	25
2014-09-22 00:00:00	17.788	17.846	17.323	17.736	685
2014-09-23 00:00:00	17.703	17.987	17.615	17.744	506
2014-09-24 00:00:00	17.751	17.867	17.503	17.662	316
2014-09-25 00:00:00	17.651	17.685	17.322	17.541	567
2014-09-26 00:00:00	17.539	17.724	17.441	17.634	410
2014-09-28 00:00:00	17.573	17.601	17.509	17.571	10
2014-09-29 00:00:00	17.559	17.633	17.431	17.476	294
2014-09-30 00:00:00	17.47	17.576	16.858	16.928	625
2014-10-01 00:00:00	16.951	17.428	16.868	17.218	520
2014-10-02 00:00:00	17.218	17.337	16.927	17.072	615
2014-10-03 00:00:00	17.072	17.155	16.714	16.821	489
2014-10-05 00:00:00	16.813	16.866	16.738	16.756	23
2014-10-06 00:00:00	16.755	17.358	16.659	17.339	498
2014-10-07 00:00:00	17.315	17.61	17.092	17.208	659
2014-10-08 00:00:00	17.223	17.464	17.048	17.385	733
2014-10-09 00:00:00	17.388	17.704	17.315	17.341	713
2014-10-10 00:00:00	17.312	17.389	17.197	17.371	522
2014-10-12 00:00:00	17.37	17.527	17.354	17.492	28
2014-10-13 00:00:00	17.484	17.588	17.31	17.478	421
2014-10-14 00:00:00	17.463	17.556	17.301	17.317	466
2014-10-15 00:00:00	17.315	17.803	17.014	17.448	880
2014-10-16 00:00:00	17.453	17.534	17.194	17.371	830
2014-10-17 00:00:00	17.376	17.428	17.212	17.261	452
2014-10-19 00:00:00	17.258	17.283	17.233	17.259	3
2014-10-20 00:00:00	17.273	17.511	17.252	17.431	239
2014-10-21 00:00:00	17.39	17.647	17.349	17.503	372
2014-10-22 00:00:00	17.487	17.519	17.112	17.183	366
2014-10-23 00:00:00	17.162	17.243	17.029	17.19	356
2014-10-24 00:00:00	17.187	17.345	17.126	17.184	167
2014-10-26 00:00:00	17.158	17.196	17.129	17.145	5
2014-10-27 00:00:00	17.18	17.227	17.082	17.126	167
2014-10-28 00:00:00	17.117	17.396	17.065	17.206	253
2014-10-29 00:00:00	17.243	17.318	17.02	17.109	272
2014-10-30 00:00:00	17.125	17.21	16.343	16.506	607
2014-10-31 00:00:00	16.505	16.529	15.739	16.151	921
2014-11-03 00:00:00	15.969	16.224	15.752	16.105	448
2014-11-04 00:00:00	16.091	16.158	15.916	16.03	392
2014-11-05 00:00:00	16.023	16.033	15.127	15.383	860
2014-11-06 00:00:00	15.374	15.459	15.217	15.404	563
2014-11-07 00:00:00	15.362	15.785	15.047	15.762	791
2014-11-09 00:00:00	15.768	15.786	15.686	15.697	52
2014-11-10 00:00:00	15.698	15.891	15.488	15.65	522
2014-11-11 00:00:00	15.645	15.883	15.454	15.706	547
2014-11-12 00:00:00	15.706	15.775	15.558	15.628	470
2014-11-13 00:00:00	15.626	15.782	15.546	15.6	527
2014-11-14 00:00:00	15.607	16.38	15.26	16.29	918
2014-11-16 00:00:00	16.289	16.314	16.23	16.236	19
2014-11-17 00:00:00	16.236	16.456	16.026	16.139	656
2014-11-18 00:00:00	16.134	16.407	15.984	16.163	706
2014-11-19 00:00:00	16.144	16.537	15.89	16.123	801
2014-11-20 00:00:00	16.122	16.331	15.962	16.242	760
2014-11-21 00:00:00	16.229	16.611	16.114	16.392	984
2014-11-23 00:00:00	16.382	16.469	16.382	16.411	19
2014-11-24 00:00:00	16.446	16.491	16.264	16.491	394
2014-11-25 00:00:00	16.491	16.713	16.463	16.659	686
2014-11-26 00:00:00	16.665	16.673	16.477	16.519	399
2014-11-27 00:00:00	16.516	16.55	16.146	16.227	440
2014-11-28 00:00:00	16.229	16.247	15.396	15.403	656
2014-11-30 00:00:00	15.366	15.422	14.392	14.695	47
2014-12-01 00:00:00	14.733	16.775	14.609	16.345	1502
2014-12-02 00:00:00	16.345	16.506	16.057	16.428	1098
2014-12-03 00:00:00	16.439	16.569	16.212	16.391	713
2014-12-04 00:00:00	16.383	16.651	16.358	16.438	744
2014-12-05 00:00:00	16.438	16.531	16.202	16.265	671
2014-12-07 00:00:00	16.229	16.239	16.138	16.203	22
2014-12-08 00:00:00	16.22	16.415	16.169	16.349	582
2014-12-09 00:00:00	16.349	17.192	16.267	17.059	990
2014-12-10 00:00:00	17.058	17.302	16.911	17.074	882
2014-12-11 00:00:00	17.074	17.2	16.913	17.091	742
2014-12-12 00:00:00	17.083	17.193	16.974	17.001	671
2014-12-14 00:00:00	17.011	17.033	16.987	17.012	32
2014-12-15 00:00:00	17.013	17.032	16.112	16.235	766
2014-12-16 00:00:00	16.235	16.635	15.521	15.751	1062
2014-12-17 00:00:00	15.751	16.037	15.6	15.739	773
2014-12-18 00:00:00	15.739	16.211	15.72	15.85	834
2014-12-19 00:00:00	15.85	16.091	15.819	16.042	369
2014-12-21 00:00:00	16.099	16.107	16.04	16.062	20
2014-12-22 00:00:00	16.069	16.151	15.511	15.586	589
2014-12-23 00:00:00	15.584	15.879	15.544	15.735	479
2014-12-24 00:00:00	15.735	15.862	15.669	15.743	584
2014-12-25 00:00:00	15.775	15.836	15.733	15.787	20
2014-12-26 00:00:00	15.785	16.292	15.76	16.032	842
2014-12-28 00:00:00	16.049	16.096	16.035	16.041	8
2014-12-29 00:00:00	16.041	16.237	15.708	15.771	452
2014-12-30 00:00:00	15.752	16.458	15.746	16.232	498
2014-12-31 00:00:00	16.232	16.293	15.536	15.678	520
2015-01-01 00:00:00	15.678	15.898	15.633	15.805	21
2015-01-02 00:00:00	15.805	16.057	15.514	15.723	521
2015-01-04 00:00:00	15.767	15.78	15.623	15.733	35
2015-01-05 00:00:00	15.731	16.249	15.712	16.141	571
2015-01-06 00:00:00	16.14	16.696	16.099	16.439	636
2015-01-07 00:00:00	16.443	16.638	16.28	16.546	535
2015-01-08 00:00:00	16.552	16.638	16.287	16.351	340
2015-01-09 00:00:00	16.361	16.608	16.186	16.484	430
2015-01-11 00:00:00	16.522	16.664	16.475	16.626	15
2015-01-12 00:00:00	16.611	16.632	16.412	16.559	410
2015-01-13 00:00:00	16.553	17.186	16.55	17.057	834
2015-01-14 00:00:00	17.051	17.069	16.532	16.843	987
2015-01-15 00:00:00	16.858	17.206	16.683	17.001	1032
2015-01-16 00:00:00	17.001	17.817	16.874	17.731	912
2015-01-18 00:00:00	17.842	17.852	17.707	17.78	24
2015-01-19 00:00:00	17.777	17.796	17.594	17.674	396
2015-01-20 00:00:00	17.675	18.008	17.607	17.954	758
2015-01-21 00:00:00	17.904	18.467	17.887	18.09	828
2015-01-22 00:00:00	18.085	18.463	17.889	18.297	769
2015-01-23 00:00:00	18.318	18.388	18.089	18.277	735
2015-01-26 00:00:00	18.372	18.461	17.842	17.919	592
2015-01-27 00:00:00	17.916	18.187	17.523	18.088	555
2015-01-28 00:00:00	18.037	18.14	17.917	17.962	481
2015-01-29 00:00:00	17.983	18.025	16.727	16.926	890
2015-01-30 00:00:00	16.972	17.304	16.803	17.228	749
2015-02-01 00:00:00	17.145	17.182	17.131	17.156	17
2015-02-02 00:00:00	17.159	17.321	16.987	17.194	567
2015-02-03 00:00:00	17.185	17.729	17.064	17.274	711
2015-02-04 00:00:00	17.264	17.641	17.159	17.394	585
2015-02-05 00:00:00	17.402	17.478	16.916	17.244	567
2015-02-06 00:00:00	17.243	17.363	16.548	16.736	498
2015-02-08 00:00:00	16.781	16.787	16.659	16.743	12
2015-02-09 00:00:00	16.744	17.152	16.693	16.998	415
2015-02-10 00:00:00	16.998	17.101	16.726	16.912	562
2015-02-11 00:00:00	16.914	17.084	16.72	16.776	320
2015-02-12 00:00:00	16.821	17.049	16.618	16.862	459
2015-02-13 00:00:00	16.878	17.431	16.849	17.338	430
2015-02-15 00:00:00	17.312	17.336	17.29	17.307	4
2015-02-16 00:00:00	17.312	17.401	17.258	17.274	241
2015-02-17 00:00:00	17.282	17.328	16.286	16.491	587
2015-02-18 00:00:00	16.489	16.592	16.25	16.523	344
2015-02-19 00:00:00	16.523	16.785	16.335	16.406	423
2015-02-20 00:00:00	16.401	16.571	16.179	16.213	236
2015-02-22 00:00:00	16.256	16.256	16.181	16.225	5
2015-02-23 00:00:00	16.219	16.6	16.085	16.339	246
2015-02-24 00:00:00	16.346	16.478	16.071	16.409	308
2015-02-25 00:00:00	16.408	16.729	16.394	16.54	334
2015-02-26 00:00:00	16.512	16.885	16.503	16.582	205
2015-02-27 00:00:00	16.588	16.687	16.409	16.56	224
2015-03-01 00:00:00	16.596	16.627	16.543	16.566	6
2015-03-02 00:00:00	16.63	16.78	16.341	16.412	201
2015-03-03 00:00:00	16.413	16.578	16.066	16.311	364
2015-03-04 00:00:00	16.325	16.363	16.067	16.22	160
2015-03-05 00:00:00	16.22	16.358	16.141	16.213	134
2015-03-06 00:00:00	16.205	16.246	15.757	15.877	256
2015-03-08 00:00:00	15.876	15.883	15.835	15.857	7
2015-03-09 00:00:00	15.865	15.974	15.722	15.798	152
2015-03-10 00:00:00	15.75	15.841	15.602	15.66	272
2015-03-11 00:00:00	15.666	15.755	15.274	15.494	386
2015-03-12 00:00:00	15.51	15.703	15.398	15.597	333
2015-03-13 00:00:00	15.595	15.672	15.464	15.629	411
2015-03-15 00:00:00	15.617	15.639	15.573	15.594	34
2015-03-16 00:00:00	15.594	15.769	15.499	15.64	254
2015-03-17 00:00:00	15.642	15.726	15.376	15.536	246
2015-03-18 00:00:00	15.538	16.106	15.452	15.957	426
2015-03-19 00:00:00	15.957	16.184	15.81	16.14	733
2015-03-20 00:00:00	16.14	16.898	16.087	16.717	744
2015-03-22 00:00:00	16.794	16.83	16.748	16.8	43
2015-03-23 00:00:00	16.799	17.096	16.617	16.978	343
2015-03-24 00:00:00	16.975	17.032	16.806	16.94	225
2015-03-25 00:00:00	16.911	17.12	16.846	16.954	122
2015-03-26 00:00:00	16.927	17.393	16.914	17.069	212
2015-03-27 00:00:00	17.056	17.195	16.845	16.93	247
2015-03-29 00:00:00	16.894	16.97	16.886	16.89	1
2015-03-30 00:00:00	16.916	16.986	16.628	16.717	161
2015-03-31 00:00:00	16.697	16.827	16.433	16.636	152
2015-04-01 00:00:00	16.624	17.082	16.512	16.952	192
2015-04-02 00:00:00	16.953	17.008	16.587	16.747	302
2015-04-05 00:00:00	16.981	17.125	16.738	17.08	26
2015-04-06 00:00:00	17.091	17.305	16.932	16.955	182
2015-04-07 00:00:00	16.954	16.968	16.728	16.819	133
2015-04-08 00:00:00	16.825	16.909	16.377	16.47	277
2015-04-09 00:00:00	16.462	16.483	16.126	16.17	303
2015-04-10 00:00:00	16.191	16.667	16.162	16.452	285
2015-04-12 00:00:00	16.447	16.467	16.431	16.465	2
2015-04-13 00:00:00	16.471	16.525	16.238	16.25	81
2015-04-14 00:00:00	16.293	16.367	15.986	16.137	219
2015-04-15 00:00:00	16.169	16.399	16.069	16.361	165
2015-04-16 00:00:00	16.361	16.499	16.128	16.274	246
2015-04-17 00:00:00	16.283	16.516	16.21	16.251	196
2015-04-19 00:00:00	16.275	16.338	16.27	16.337	22
2015-04-20 00:00:00	16.336	16.37	15.855	15.946	337
2015-04-21 00:00:00	15.938	16.196	15.898	16.007	198
2015-04-22 00:00:00	15.994	16.104	15.687	15.8	187
2015-04-23 00:00:00	15.772	15.949	15.746	15.878	169
2015-04-24 00:00:00	15.894	15.919	15.591	15.704	361
2015-04-26 00:00:00	15.727	15.766	15.714	15.763	5
2015-04-27 00:00:00	15.764	16.473	15.721	16.377	425
2015-04-28 00:00:00	16.342	16.691	16.301	16.591	446
2015-04-29 00:00:00	16.581	16.715	16.409	16.551	624
2015-04-30 00:00:00	16.553	16.726	15.799	16.104	485
2015-05-01 00:00:00	16.096	16.264	15.9	16.139	239
2015-05-03 00:00:00	16.158	16.182	16.125	16.177	6
2015-05-04 00:00:00	16.165	16.753	16.133	16.376	394
2015-05-05 00:00:00	16.448	16.698	16.34	16.588	336
2015-05-06 00:00:00	16.595	16.642	16.378	16.487	301
2015-05-07 00:00:00	16.487	16.52	16.169	16.313	253
2015-05-08 00:00:00	16.313	16.537	16.258	16.467	360
2015-05-10 00:00:00	16.435	16.468	16.394	16.453	1
2015-05-11 00:00:00	16.459	16.552	16.208	16.265	145
2015-05-12 00:00:00	16.275	16.588	16.134	16.517	323
2015-05-13 00:00:00	16.518	17.22	16.484	17.114	663
2015-05-14 00:00:00	17.108	17.566	17.06	17.482	554
2015-05-15 00:00:00	17.491	17.563	17.192	17.477	439
2015-05-17 00:00:00	17.699	17.709	17.537	17.54	7
2015-05-18 00:00:00	17.513	17.765	17.458	17.707	462
2015-05-19 00:00:00	17.658	17.719	16.863	17.106	519
2015-05-20 00:00:00	17.099	17.274	16.938	17.094	1016
2015-05-21 00:00:00	17.096	17.248	17.006	17.152	1127
2015-05-22 00:00:00	17.155	17.33	16.932	17.082	1327
2015-05-24 00:00:00	17.019	17.092	17.006	17.02	98
2015-05-25 00:00:00	17.018	17.177	16.996	17.095	403
2015-05-26 00:00:00	17.095	17.106	16.644	16.746	2066
2015-05-27 00:00:00	16.746	16.815	16.589	16.67	1581
2015-05-28 00:00:00	16.671	16.777	16.538	16.718	1217
2015-05-29 00:00:00	16.717	16.824	16.62	16.729	1283
2015-05-31 00:00:00	16.714	16.802	16.674	16.702	77
2015-06-01 00:00:00	16.705	17.168	16.598	16.74	2817
2015-06-02 00:00:00	16.742	16.848	16.627	16.772	2563
2015-06-03 00:00:00	16.772	16.81	16.399	16.497	1780
2015-06-04 00:00:00	16.496	16.527	16.075	16.161	2179
2015-06-05 00:00:00	16.16	16.203	15.919	16.088	1348
2015-06-07 00:00:00	16.063	16.093	16.025	16.039	119
2015-06-08 00:00:00	16.038	16.149	15.925	15.953	1460
2015-06-09 00:00:00	15.952	16.179	15.937	15.986	1175
2015-06-10 00:00:00	15.985	16.231	15.97	16.026	1163
2015-06-11 00:00:00	16.025	16.065	15.778	16.018	1113
2015-06-12 00:00:00	16.016	16.051	15.832	15.954	694
2015-06-14 00:00:00	15.942	16.099	15.923	16.02	75
2015-06-15 00:00:00	16.019	16.267	15.854	16.072	1207
2015-06-16 00:00:00	16.071	16.143	15.912	16.001	955
2015-06-17 00:00:00	16.001	16.263	15.919	16.089	992
2015-06-18 00:00:00	16.089	16.452	16.061	16.181	2019
2015-06-19 00:00:00	16.181	16.22	15.894	16.074	740
2015-06-21 00:00:00	16.119	16.134	16.074	16.108	116
2015-06-22 00:00:00	16.107	16.261	16.021	16.167	1305
2015-06-23 00:00:00	16.168	16.204	15.746	15.831	1346
2015-06-24 00:00:00	15.831	15.926	15.767	15.9	1097
2015-06-25 00:00:00	15.9	15.962	15.774	15.878	705
2015-06-26 00:00:00	15.878	15.91	15.528	15.777	1559
2015-06-28 00:00:00	15.97	16.04	15.929	15.933	48
2015-06-29 00:00:00	15.932	15.956	15.684	15.745	1359
2015-06-30 00:00:00	15.747	15.875	15.479	15.707	1810
2015-07-01 00:00:00	15.664	15.721	15.539	15.556	1310
2015-07-02 00:00:00	15.555	15.792	15.489	15.664	1682
2015-07-03 00:00:00	15.664	15.727	15.6	15.68	526
2015-07-05 00:00:00	15.646	15.806	15.59	15.719	28
2015-07-06 00:00:00	15.718	15.856	15.533	15.703	886
2015-07-07 00:00:00	15.7	15.714	14.668	15.085	2610
2015-07-08 00:00:00	15.086	15.26	14.759	15.106	3046
2015-07-09 00:00:00	15.111	15.563	15.018	15.406	1878
2015-07-10 00:00:00	15.406	15.655	15.375	15.556	1478
2015-07-12 00:00:00	15.621	15.651	15.61	15.647	54
2015-07-13 00:00:00	15.648	15.672	15.306	15.466	1676
2015-07-14 00:00:00	15.466	15.49	15.265	15.351	1473
2015-07-15 00:00:00	15.341	15.383	14.999	15.053	1488
